Time,/fdm/jsbsim/fcs/right-aileron-pos-norm,/fdm/jsbsim/fcs/rudder-pos-norm,/controls/engines/engine/throttle,/fdm/jsbsim/external_reactions/engine/magnitude,/fdm/jsbsim/velocities/u-fps,/fdm/jsbsim/velocities/v-fps,/fdm/jsbsim/velocities/w-fps,/fdm/jsbsim/velocities/vg-fps,/fdm/jsbsim/velocities/vt-fps,/fdm/jsbsim/attitude/psi-deg,/fdm/jsbsim/position/h-agl-ft,/fdm/jsbsim/position/lat-gc-deg,/fdm/jsbsim/position/long-gc-deg,/fdm/jsbsim/fcs/velocity-error,/fdm/jsbsim/ap/aileron_cmd,/fdm/jsbsim/ap/throttle_cmd,/fdm/jsbsim/ap/rudder_cmd,/fdm/jsbsim/fcs/heading-error,/fdm/jsbsim/ap/heading_setpoint,/fdm/jsbsim/ap/velocity_setpoint
17.49993,0,0,0,1200,70.7675529622212025,-0.00732767777270026954,-1.69152647295427627,70.787766373810058,70.7877663707815401,297.18698482523854,1.05420804023742676,37.4287300916283669,-122.359618661112222,15,0,1,0,-10.3862293792748375,-5.19933800000000002,95
17.5499298,0,0,0,1200,70.8764745886852836,-0.00732351658845331599,-1.69348506428577039,70.8967037075633044,70.8967036992369941,297.184772876940769,1.05422127619385719,37.4287345217577112,-122.359629525552094,15,0,1,0,-10.3861907734941568,-5.19933800000000002,95
17.5999296,0,0,0,1200,70.9850895197033509,-0.00731935632482461074,-1.69543510862189173,71.0053342350926897,71.0053342214570762,297.182561855229551,1.05423449724912643,37.4287389583582666,-122.359640406890236,15,0,1,0,-10.3861521838854642,-5.19933800000000002,95
17.6499294,0,0,0,1200,71.0933981360462468,-0.00731519709933436957,-1.69737663023494179,71.1136583226140147,71.113658318689815,297.18035176487831,1.05424770340323448,37.4287434014099603,-122.359651305080163,15,0,1,0,-10.3861136105320675,-5.19933800000000002,95
17.6999292,0,0,0,1200,71.2014008659342323,-0.00731103913098252178,-1.69930966104536552,71.2216764290346731,71.2216764198012555,297.178142599525529,1.05426089465618134,37.4287478508927762,-122.359662220075506,15,0,1,0,-10.3860750533229407,-5.19933800000000002,95
17.749929,0,0,0,1200,71.3090980808798349,-0.00730688265173640161,-1.70123422438978622,71.3293888962745228,71.3293888967605625,297.175934367560615,1.0542740672826767,37.4287523067866985,-122.359673151829881,15,0,1,0,-10.3860365124045053,-5.19933800000000002,95
17.7999288,0,0,0,1200,71.4164902142068598,-0.00730272782727325875,-1.70315035944093118,71.4367961885307494,71.4367961837077416,297.173727062530531,1.05428722500801086,37.428756769071768,-122.359684100297031,15,0,1,0,-10.3859979876641333,-5.19933800000000002,95
17.8499286,0,0,0,1200,71.5235776587998373,-0.00729857476744655287,-1.70505807977469814,71.5438986838873632,71.5438986737441525,297.171520688970929,1.05430037155747414,37.4287612377280112,-122.359695065430685,15,0,1,0,-10.3859594791809897,-5.19933800000000002,95
17.8999284,0,0,0,1200,71.6303608083681524,-0.0072944236575551713,-1.70695742243633575,71.6506967617598178,71.6506967613548937,297.169315251375565,1.05431349575519562,37.4287657127355402,-122.359706047184673,15,0,1,0,-10.3859209870335043,-5.19933800000000002,95
17.9499282,0,0,0,1200,71.7368401055223046,-0.00729027469751031276,-1.70884841427548295,71.7571908953934638,71.7571908896686921,297.167110743149351,1.05432660132646561,37.4287701940744597,-122.359717045512923,15,0,1,0,-10.3858825111065691,-5.19933800000000002,95
17.999928,0,0,0,1200,71.8430159501792076,-0.00728612807579054333,-1.71073108204778279,71.8633814701856721,71.863381459130153,297.16490716869049,1.0543396957218647,37.4287746817249314,-122.359728060369363,15,0,1,0,-10.3858440514769494,-5.19933800000000002,95
18.0499278,0,0,0,1200,71.9488887458138606,-0.00728198391084333707,-1.71260544080393728,71.9692688747610987,71.9692688734619708,297.162704532311068,1.0543527714908123,37.4287791756671382,-122.359739091708022,15,0,1,0,-10.3858056082199042,-5.19933800000000002,95
18.0999276,0,0,0,1200,72.05445894157981,-0.00727784235643724742,-1.71447153631055116,72.0748535894124558,72.0748535827830779,297.160502827264679,1.05436583608388901,37.4287836758812631,-122.359750139482927,15,0,1,0,-10.3857671812176875,-5.19933800000000002,95
18.1499274,0,0,0,1200,72.1597269456593153,-0.00727370356852929945,-1.7163293907320778,72.1801360076607494,72.1801359956904349,297.158302057771778,1.05437887832522392,37.4287881823475743,-122.359761203648233,15,0,1,0,-10.3857287705439596,-5.19933800000000002,95
18.1999272,0,0,0,1200,72.2646931687026779,-0.00726956761819863573,-1.71817902855837801,72.2851165254996886,72.2851165233033015,297.156102227961583,1.05439190566539764,37.4287926950463259,-122.35977228415814,15,0,1,0,-10.3856903762707873,-5.19933800000000002,95
18.249927,0,0,0,1200,72.3693580687595244,-0.00726543471045815181,-1.72002048165072097,72.3897956318382683,72.3897956243016978,297.153903330955586,1.05440491437911987,37.4287972139578358,-122.359783380966917,15,0,1,0,-10.3856519982781208,-5.19933800000000002,95
18.2999268,0,0,0,1200,72.4737220612735058,-0.00726130498798482904,-1.72185377816181528,72.4941737275703133,72.4941737146830434,297.151705370814511,1.05441790074110031,37.4288017390624432,-122.359794494028861,15,0,1,0,-10.3856136366368297,-5.19933800000000002,95
18.3499266,0,0,0,1200,72.5777855636951301,-0.00725717862222552412,-1.72367895251998959,72.598251215695953,72.5982512125995783,297.149508351547126,1.05443087592720985,37.4288062703405089,-122.359805623298357,15,0,1,0,-10.3855752914168846,-5.19933800000000002,95
18.3999264,0,0,0,1200,72.681549042748955,-0.00725305574860612978,-1.7254960204656058,72.7020285934655703,72.7020285850194341,297.147312266143558,1.0544438324868679,37.4288108077724431,-122.359816768729843,15,0,1,0,-10.3855369624959373,-5.19933800000000002,95
18.4499262,0,0,0,1200,72.7850129216836308,-0.00724893654211911098,-1.72730500472599857,72.8055062694190553,72.8055062556128831,297.145117118519977,1.05445677414536476,37.4288153513386703,-122.359827930277874,15,0,1,0,-10.3854986499423383,-5.19933800000000002,95
18.499926,0,0,0,1200,72.8881776247370397,-0.00724482110105739707,-1.72910594774833015,72.9086846535055457,72.9086846495065259,297.142922912524796,1.05446969345211983,37.428819901019672,-122.35983910789696,15,0,1,0,-10.3854603538232553,-5.19933800000000002,95
18.5499258,0,0,0,1200,72.9910436249831633,-0.00724070958506217721,-1.73089888083990218,73.0115642497422641,73.0115642403843026,297.14072964103741,1.0544825978577137,37.4288244567959225,-122.359850301541783,15,0,1,0,-10.3854220740144108,-5.19933800000000002,95
18.5999256,0,0,0,1200,73.093611338513,-0.00723660208481646805,-1.73268381523022441,73.1141454440331557,73.1141454444867804,297.138537311438881,1.05449548363685608,37.4288290186479529,-122.359861511167026,15,0,1,0,-10.3853838106446279,-5.19933800000000002,95
18.6499254,0,0,0,1200,73.1958812430464576,-0.0072324987585723477,-1.73446078215194888,73.2164287450442828,73.2164287401401594,297.136345916533287,1.05450835078954697,37.4288335865563511,-122.359872736727482,15,0,1,0,-10.385345563588313,-5.19933800000000002,95
18.6999252,0,0,0,1200,73.2978537727538964,-0.00722839974609357228,-1.73622981796411935,73.3184145725260663,73.3184145622541621,297.134155459991462,1.05452119931578636,37.428838160501698,-122.359883978177962,15,0,1,0,-10.3853073329095373,-5.19933800000000002,95
18.749925,0,0,0,1200,73.3995293651081511,-0.0072243051710110251,-1.73799094501893592,73.4201033491529529,73.4201033487077552,297.131965945431148,1.05453402921557426,37.4288427404646171,-122.359895235473374,15,0,1,0,-10.3852691186714381,-5.19933800000000002,95
18.7999248,0,0,0,1200,73.5009085052956408,-0.00722021511932879889,-1.73974418945394405,73.521495590981047,73.5214955851694185,297.129777365522159,1.05454684421420097,37.4288473264257817,-122.359906508568713,15,0,1,0,-10.3852309207460856,-5.19933800000000002,95
18.8499246,0,0,0,1200,73.6019916348860335,-0.00721612975412000424,-1.74148957939854654,73.6225917249377488,73.6225917137499124,297.127589723806807,1.05455964058637619,37.4288519183658721,-122.359917797418973,15,0,1,0,-10.385192739195297,-5.19933800000000002,95
18.8999244,0,0,0,1200,73.7027791974793871,-0.00721204913051209928,-1.74322714591580663,73.7233921800052201,73.7233921786586706,297.125403023741171,1.05457241833209991,37.4288565162656326,-122.359929101979262,15,0,1,0,-10.3851545740793991,-5.19933800000000002,95
18.9499242,0,0,0,1200,73.8032716846011851,-0.00720797340634149464,-1.74495692092409271,73.8238974787581697,73.8238974720368901,297.123217257916224,1.05458517372608185,37.4288611201058075,-122.359940422204787,15,0,1,0,-10.3851164252690751,-5.19933800000000002,95
18.999924,0,0,0,1200,73.9034695450997532,-0.007203902710482879,-1.74667892380270473,73.9241080551692988,73.9241080430637112,297.121032429731486,1.05459791049361229,37.4288657298672049,-122.359951758050741,15,0,1,0,-10.3850782928236605,-5.19933800000000002,95
19.0499238,0,0,0,1200,74.0033732293413067,-0.0071998371593515742,-1.7483931821295613,74.0240243448794786,74.0240243426292039,297.118848542541741,1.05461063235998154,37.4288703455306546,-122.359963109472432,15,0,1,0,-10.3850401768017093,-5.19933800000000002,95
19.0999236,0,0,0,1200,74.1029832351471498,-0.00719577685183381277,-1.75009973096190663,74.1236468768744459,74.1236468692415116,297.116665588825356,1.05462333932518959,37.4288749670770002,-122.359974476425251,15,0,1,0,-10.3850020770719382,-5.19933800000000002,95
19.1499234,0,0,0,1200,74.2023000181054329,-0.00719172189876005064,-1.751798584642561,74.2229760917228418,74.2229760786978261,297.114483571853214,1.05463602021336555,37.4288795944871708,-122.359985858864661,15,0,1,0,-10.3849639936914411,-5.19933800000000002,95
19.1999232,0,0,0,1200,74.3013240336822918,-0.00718767242569384734,-1.75348978780213116,74.3220124305441772,74.322012427387989,297.112302494863172,1.05464868247509003,37.4288842277420599,-122.359997256746141,15,0,1,0,-10.3849259267167255,-5.19933800000000002,95
19.249923,0,0,0,1200,74.4000557878189852,-0.00718362859010923671,-1.75517335095523919,74.4207564299038467,74.4207564213573391,297.110122350258848,1.05466132983565331,37.4288888668226747,-122.360008670025294,15,0,1,0,-10.3848878760152097,-5.19933800000000002,95
19.2999228,0,0,0,1200,74.4984957398013421,-0.00717959043511839923,-1.75684932381553338,74.5192085348790556,74.5192085209331054,297.10794314118931,1.05467395484447479,37.4288935117099797,-122.360020098657785,15,0,1,0,-10.3848498416418575,-5.19933800000000002,95
19.3499226,0,0,0,1200,74.5966443528098466,-0.00717555806517822248,-1.7585177296597756,74.617369193776014,74.6173691897118374,297.105764870765142,1.05468655750155449,37.4288981623850034,-122.360031542599259,15,0,1,0,-10.3848118236509563,-5.19933800000000002,95
19.3999224,0,0,0,1200,74.6945021387674473,-0.00717153163056138965,-1.76017857926560239,74.7152389491860589,74.7152389397243724,297.103587531296341,1.05469914525747299,37.4289028188288526,-122.360043001805622,15,0,1,0,-10.3847738219082935,-5.19933800000000002,95
19.4499222,0,0,0,1200,74.7920695482150535,-0.00716751116087621654,-1.76183191317245047,74.8128182219160749,74.8128182223375831,297.101411129396809,1.0547117106616497,37.4289074810225983,-122.360054476232648,15,0,1,0,-10.3847358365292983,-5.19933800000000002,95
19.499922,0,0,0,1200,74.8893470963117664,-0.00716349676486061071,-1.76347775288019903,74.9101075580435918,74.910107553069551,297.099235657311283,1.05472425371408463,37.428912148947397,-122.360065965836341,15,0,1,0,-10.3846978673786214,-5.19933800000000002,95
19.5499218,0,0,0,1200,74.986335253819334,-0.00715948851787118201,-1.76511612512778981,75.007107413554948,75.0071074031764624,297.097061117994826,1.05473678559064865,37.4289168225844051,-122.360077470572648,15,0,1,0,-10.3846599145078358,-5.19933800000000002,95
19.5999216,0,0,0,1200,75.083034493220751,-0.00715548649520414415,-1.7667470590139267,75.1038182461737733,75.1038182456904053,297.094887514357652,1.05474929139018059,37.4289215019148216,-122.360088990397699,15,0,1,0,-10.3846219779677327,-5.19933800000000002,95
19.6499214,0,0,0,1200,75.1794453345508771,-0.00715149084300392701,-1.76837058704859018,75.2002406071476486,75.2002406012619247,297.092714838582481,1.05476178228855133,37.4289261869199166,-122.360100525267598,15,0,1,0,-10.3845840576218791,-5.19933800000000002,95
19.6999212,0,0,0,1200,75.2755682545579532,-0.00714750169084155118,-1.76998673226886538,75.2963749583405644,75.2963749470437733,297.090543093545989,1.05477424338459969,37.4289308775809388,-122.360112075138602,15,0,1,0,-10.3845461535204784,-5.19933800000000002,95
19.749921,0,0,0,1200,75.371403731208801,-0.00714351906251309288,-1.77159552399402997,75.3922217629443878,75.3922217615542536,297.088372282050045,1.05478669330477715,37.4289355738792082,-122.360123639966986,15,0,1,0,-10.3845082657124337,-5.19933800000000002,95
19.7999208,0,0,0,1200,75.4669522904724346,-0.00713954303891739528,-1.77319698980959117,75.4877815780584882,75.4877815712595037,297.086202396182046,1.05479911714792252,37.4289402757960872,-122.36013521970915,15,0,1,0,-10.3844703940596439,-5.19933800000000002,95
19.8499206,0,0,0,1200,75.5622144140338605,-0.00713557367429018541,-1.77479115784169394,75.5830548705824867,75.5830548583661823,297.084033438684173,1.05481152608990669,37.4289449833129382,-122.360146814321496,15,0,1,0,-10.3844325386099712,-5.19933800000000002,95
19.8999204,0,0,0,1200,75.6571905849900759,-0.00713161101437620459,-1.77637806117757435,75.6780421089072632,75.6780421066085722,297.081865412253592,1.05482390895485878,37.4289496964111876,-122.360158423760581,15,0,1,0,-10.3843946994104854,-5.19933800000000002,95
19.9499202,0,0,0,1200,75.75188133573036,-0.00712765521620539744,-1.77795771211362563,75.7727438562249773,75.772743848511297,297.07969830891858,1.05483627319335938,37.4289544150722833,-122.360170047982976,15,0,1,0,-10.3843568763220588,-5.19933800000000002,95
19.99992,0,0,0,1200,75.8462871529981868,-0.00712370638631298903,-1.77953014133405318,75.8671605845342611,75.867160571397207,297.077532131352541,1.05484862253069878,37.4289591392777226,-122.360181686945339,15,0,1,0,-10.3843190693913492,-5.19933800000000002,95
20.0499198,0,0,0,1200,75.9404085249491061,-0.00711976458747187735,-1.781095383135753,75.9612927672939406,75.9612927640850444,297.075366882176127,1.05486094579100609,37.4289638690090243,-122.360193340604397,15,0,1,0,-10.3842812786640941,-5.19933800000000002,95
20.0999196,0,0,0,1200,76.0342459881673278,-0.00711582989247006026,-1.78265346316722884,76.0551409722353924,76.0551409636055951,297.073202553342014,1.05487324297428131,37.4289686042477641,-122.360205008916992,15,0,1,0,-10.3842435039998442,-5.19933800000000002,95
20.1499194,0,0,0,1200,76.1278000349988417,-0.00711190238400405406,-1.78420440425627191,76.1487056767560802,76.1487056626971963,297.071039147415661,1.05488552898168564,37.4289733449755246,-122.360216691840023,15,0,1,0,-10.3842057454433707,-5.19933800000000002,95
20.1999192,0,0,0,1200,76.2210711585282752,-0.00710798215137842249,-1.78574823963226237,76.2419873592007207,76.2419873550800844,297.068876666934557,1.05489779263734818,37.4289780911739314,-122.36022838933043,15,0,1,0,-10.3841680030389654,-5.19933800000000002,95
20.249919,0,0,0,1200,76.3140599007079459,-0.00710406928267204307,-1.7872849891474516,76.3349865925621032,76.3349865830149525,297.066715103799936,1.05491003021597862,37.4289828428246594,-122.360240101345255,15,0,1,0,-10.3841302766452763,-5.19933800000000002,95
20.2999188,0,0,0,1200,76.4067667421615084,-0.00710016375404265432,-1.78881469144711502,76.4277038275003804,76.4277038278904541,297.064554463989737,1.05492224916815758,37.4289875999094193,-122.360251827841608,15,0,1,0,-10.3840925663666397,-5.19933800000000002,95
20.3499186,0,0,0,1200,76.4991922279934045,-0.00709626564824361594,-1.79033736553267531,76.5201396401318021,76.5201396350979905,297.062394739351305,1.05493444949388504,37.4289923624099501,-122.360263568776702,15,0,1,0,-10.3840548720607622,-5.19933800000000002,95
20.3999184,0,0,0,1200,76.5913368578192717,-0.00709237507178528404,-1.79185304287551617,76.6122945153098556,76.6122945048442716,297.0602359323114,1.05494662746787071,37.4289971303080122,-122.360275324107775,15,0,1,0,-10.384017193770001,-5.19933800000000002,95
20.4499182,0,0,0,1200,76.6832011333248005,-0.00708849206841222212,-1.79336174807322024,76.7041689397633917,76.7041689392442265,297.058078045240279,1.0549587793648243,37.4290019035854513,-122.360287093792181,15,0,1,0,-10.383979531535724,-5.19933800000000002,95
20.499918,0,0,0,1200,76.7747856040376035,-0.00708461676324034784,-1.79486350138746076,76.7957634940883054,76.7957634881400679,297.055921069960448,1.05497091636061668,37.4290066822240917,-122.360298877787343,15,0,1,0,-10.3839418852152061,-5.19933800000000002,95
20.5499178,0,0,0,1200,76.8660907737426697,-0.00708074916985168556,-1.79635833839290626,76.8870786673866888,76.8870786560015631,297.053765008791515,1.05498302727937698,37.4290114662058429,-122.360310676050787,15,0,1,0,-10.3839042548489342,-5.19933800000000002,95
20.5999176,0,0,0,1200,76.9571171483753176,-0.00707688937689354702,-1.79784628617455766,76.9781149506791138,76.9781149492492887,297.051609864040813,1.05499511957168579,37.4290162555125931,-122.360322488540035,15,0,1,0,-10.3838666404771764,-5.19933800000000002,95
20.6499174,0,0,0,1200,77.0478652815560707,-0.00707303748963994394,-1.79932737062549464,77.0688729288117855,77.0688729219479001,297.049455627477073,1.05500718951225281,37.4290210501263303,-122.360334315212782,15,0,1,0,-10.3838290419562735,-5.19933800000000002,95
20.6999172,0,0,0,1200,77.1383356821308581,-0.00706919353659785088,-1.80080161610955969,77.1593530956691609,77.1593530833636692,297.047302301352317,1.05501923710107803,37.429025850029042,-122.36034615602675,15,0,1,0,-10.3837914593255274,-5.19933800000000002,95
20.749917,0,0,0,1200,77.2285288598554445,-0.00706535750036962895,-1.80226904155480838,77.2495559449818217,77.2495559435453885,297.04514988806784,1.05503126606345177,37.4290306552027658,-122.360358010939748,15,0,1,0,-10.3837538926268493,-5.19933800000000002,95
20.7999168,0,0,0,1200,77.3184453736514286,-0.00706152948065152941,-1.80372968179993975,77.3394820689394464,77.3394820620653292,297.04299837891574,1.05504327267408371,37.4290354656295676,-122.360369879909641,15,0,1,0,-10.3837163417082579,-5.19933800000000002,95
20.8499166,0,0,0,1200,77.4080857354802276,-0.0070577095696826575,-1.80518356467294439,77.4291319637036111,77.4291319513843348,297.040847776296744,1.05505525320768356,37.4290402812915559,-122.360381762894434,15,0,1,0,-10.3836788066116554,-5.19933800000000002,95
20.8999164,0,0,0,1200,77.4974504583468899,-0.00705389780915055553,-1.8066307199852929,77.5185061264955095,77.5185061250524825,297.038698082567748,1.05506721511483192,37.4290451021708748,-122.36039365985215,15,0,1,0,-10.3836412873781754,-5.19933800000000002,95
20.9499162,0,0,0,1200,77.5865401061066962,-0.00705009418595636816,-1.80807117123326933,77.6076051541927541,77.6076051473087034,297.036549288945707,1.05507915467023849,37.4290499282497109,-122.360405570740895,15,0,1,0,-10.3836037838545252,-5.19933800000000002,95
20.999916,0,0,0,1200,77.6753551947727203,-0.00704629878829621248,-1.80950494222999936,77.6964295469023369,77.6964295345699014,297.034401397748411,1.05509107187390327,37.4290547595102652,-122.360417495518888,15,0,1,0,-10.3835662960811561,-5.19933800000000002,95
21.0499158,0,0,0,1200,77.7638962413408876,-0.00704251166316893773,-1.81093206172470289,77.7849798057997077,77.7849798043503,297.032254411254655,1.05510296672582626,37.4290595959348167,-122.360429434144407,15,0,1,0,-10.3835288240978443,-5.19933800000000002,95
21.0999156,0,0,0,1200,77.8521638128298434,-0.00703873284924938503,-1.81235256219070351,77.8732565311531744,77.8732565242595456,297.030108320666727,1.05511483922600746,37.4290644375056374,-122.3604413865758,15,0,1,0,-10.3834913677510396,-5.19933800000000002,95
21.1499154,0,0,0,1200,77.9401584295933532,-0.00703496236487310966,-1.81376646023417365,77.9612602272304827,77.9612602148854279,297.027963128205386,1.05512668937444687,37.4290692842050845,-122.360453352771515,15,0,1,0,-10.3834539270795005,-5.19933800000000002,95
21.1999152,0,0,0,1200,78.0278806125648856,-0.00703120034476967248,-1.81517377764609122,78.0489913989716229,78.0489913975159055,297.025818836108499,1.05513852089643478,37.429074136015501,-122.360465332690097,15,0,1,0,-10.3834165021222837,-5.19933800000000002,95
21.249915,0,0,0,1200,78.1153309317584217,-0.00702744684731015923,-1.81657455603895457,78.1364506498697438,78.1364506429668353,297.023675435559653,1.05515032634139061,37.429078992919294,-122.360477326290109,15,0,1,0,-10.3833790927255194,-5.19933800000000002,95
21.2999148,0,0,0,1200,78.2025099108292494,-0.00702370188131240525,-1.8179688167637913,78.2236384875933766,78.2236384752362426,297.021532928729016,1.05516211315989494,37.4290838548989129,-122.360489333530268,15,0,1,0,-10.3833416989270759,-5.19933800000000002,95
21.3499146,0,0,0,1200,78.2894180743207642,-0.00701996551630301724,-1.81935658242889176,78.3105554207010641,78.3105554192391367,297.01939131777101,1.05517387017607689,37.4290887219368429,-122.360501354369276,15,0,1,0,-10.3833043207645623,-5.19933800000000002,95
21.3999144,0,0,0,1200,78.3760559963430268,-0.00701623775758619672,-1.82073788439191375,78.3972020565587258,78.397202049646836,297.017250593813912,1.05518560856580734,37.4290935940155904,-122.360513388766037,15,0,1,0,-10.3832669580831354,-5.19933800000000002,95
21.4499142,0,0,0,1200,78.4624242041623319,-0.00701251860061447019,-1.82211273964766107,78.4835789063343441,78.4835788939655998,297.015110758947742,1.05519732460379601,37.4290984711177259,-122.360525436679438,15,0,1,0,-10.3832296109192725,-5.19933800000000002,95
21.499914,0,0,0,1200,78.5485232247876155,-0.00700880814547133468,-1.82348118364878431,78.5696864813408666,78.5696864798728285,297.012971815273602,1.05520901829004288,37.4291033532258197,-122.360537498068481,15,0,1,0,-10.3831922793096432,-5.19933800000000002,95
21.5499138,0,0,0,1200,78.6343536362919906,-0.00700510644374219282,-1.8248432385903044,78.6555253927087676,78.6555253857881951,297.010833753898567,1.05522068962454796,37.4291082403225275,-122.360549572892282,15,0,1,0,-10.3831549630990398,-5.19933800000000002,95
21.5999136,0,0,0,1200,78.7199159689812404,-0.0070014135629534735,-1.82619892221218549,78.7410961546532775,78.7410961422734346,297.008696576891452,1.05523233860731125,37.4291131323905049,-122.360561661109969,15,0,1,0,-10.383117662323567,-5.19933800000000002,95
21.6499134,0,0,0,1200,78.8052107531847525,-0.00699772944452092815,-1.82754826547386529,78.82639928169435,78.826399280220329,297.006560286253318,1.05524396523833275,37.4291180294124644,-122.360573762680801,15,0,1,0,-10.3830803770181532,-5.19933800000000002,95
21.6999132,0,0,0,1200,78.8902385689231664,-0.00699405417835663457,-1.82889130839194536,78.9114353873369794,78.911435380408065,297.004424873068501,1.05525556951761246,37.4291229313711327,-122.36058587756412,15,0,1,0,-10.3830431070271878,-5.19933800000000002,95
21.749913,0,0,0,1200,78.9749999504695239,-0.00699038778590121979,-1.8302280572269467,78.9962049894882057,78.9962049770977472,297.002290339326578,1.05526715144515038,37.4291278382493218,-122.360598005719325,15,0,1,0,-10.383005852385395,-5.19933800000000002,95
21.7999128,0,0,0,1200,79.059495430410891,-0.00698673027362062271,-1.83155855326312178,79.0807086051563743,79.0807086036764844,297.000156686990408,1.05527870357036591,37.4291327500298436,-122.360610147105916,15,0,1,0,-10.3829686131270371,-5.19933800000000002,95
21.8499126,0,0,0,1200,79.143725593200557,-0.00698308172135853056,-1.83288281489359406,79.1649468517898924,79.1649468448529348,296.998023907116988,1.05529023706912994,37.4291376666955315,-122.360622301683463,15,0,1,0,-10.3829313890960258,-5.19933800000000002,95
21.8999124,0,0,0,1200,79.227690973845327,-0.00697944213787238255,-1.83420087637817986,79.2489202486702595,79.2489202362697824,296.995892001645188,1.05530174821615219,37.4291425882293041,-122.360634469411593,15,0,1,0,-10.3828941803262005,-5.19933800000000002,95
21.9499122,0,0,0,1200,79.3113921103578576,-0.00697581157717763745,-1.83551274302794099,79.3326293173901007,79.3326293159044411,296.993760972495409,1.05531323701143265,37.4291475146141011,-122.360646650250089,15,0,1,0,-10.3828569868510812,-5.19933800000000002,95
21.999912,0,0,0,1200,79.3948295882045443,-0.00697219007685134784,-1.8368184570304571,79.4160746769733805,79.4160746700286211,296.991630810697416,1.05532470345497131,37.4291524458328908,-122.360658844158763,15,0,1,0,-10.3828198085141068,-5.19933800000000002,95
22.0499118,0,0,0,1200,79.4780039465066324,-0.00696857769075620581,-1.8381180339968779,79.4992568503763124,79.4992568379661151,296.989501518150291,1.05533614754676819,37.4291573818686771,-122.360671051097498,15,0,1,0,-10.3827826453484207,-5.19933800000000002,95
22.0999116,0,0,0,1200,79.5609157242465415,-0.00696497447062682795,-1.83941150120356056,79.5821763606629844,79.5821763591715978,296.98737309673885,1.05534756556153297,37.4291623227045278,-122.360683271026318,15,0,1,0,-10.3827454973869209,-5.19933800000000002,95
22.1499114,0,0,0,1200,79.6435655103439046,-0.00696138045350025436,-1.84069888983957597,79.6648338300659731,79.6648338231136677,296.985245537480864,1.05535896122455597,37.4291672683235106,-122.360695503905276,15,0,1,0,-10.3827083644728368,-5.19933800000000002,95
22.1999112,0,0,0,1200,79.7259538448924729,-0.00695779557795006554,-1.84198023661918953,79.7472297829947649,79.747229770575359,296.983118842195722,1.05537033081054688,37.4291722187087501,-122.360707749694512,15,0,1,0,-10.3826712466379263,-5.19933800000000002,95
22.249911,0,0,0,1200,79.8080812713387218,-0.0069542198863956628,-1.84325554187601881,79.8293647463478351,79.8293647448508494,296.980993012697752,1.05538167804479599,37.4291771738434278,-122.360720008354292,15,0,1,0,-10.3826341439138492,-5.19933800000000002,95
22.2999108,0,0,0,1200,79.8899483803423323,-0.00695065341080436383,-1.84452484461053601,79.9112393442875941,79.9112393373280838,296.978868039976135,1.05539300292730331,37.4291821337107393,-122.360732279844882,15,0,1,0,-10.3825970561433429,-5.19933800000000002,95
22.3499106,0,0,0,1200,79.9715557149783365,-0.0069470961536879372,-1.84578817317261823,79.9928541040046923,79.9928540915765467,296.976743925819051,1.05540430173277855,37.4291870982939159,-122.360744564126747,15,0,1,0,-10.3825599833576128,-5.19933800000000002,95
22.3999104,0,0,0,1200,80.0529038201729009,-0.00694354815797026959,-1.84704554017098843,80.074209554155388,80.0742095526529596,296.974620672001379,1.05541558191180229,37.4291920675762455,-122.360756861160354,14.93933171202697,0,1,0,-10.3825229255876401,-5.19933800000000002,95
22.4499102,0,0,0,1200,80.1339932889488153,-0.00694000945642514466,-1.84829698333379255,80.1553063212437849,80.1553063142773254,296.972498269495418,1.05542683601379395,37.4291970415410518,-122.360769170906252,14.8581918702937088,0,1,0,-10.3824858826758586,-5.19933800000000002,95
22.49991,0,0,0,1200,80.2148246672543621,-0.00693648006324565358,-1.84954252068149927,80.2361449350891434,80.2361449226526844,296.970376720053594,1.05543806776404381,37.4292020201716937,-122.360781493325135,14.7773102753901355,0,1,0,-10.3824488546528535,-5.19933800000000002,95
22.5499098,0,0,0,1200,80.2953985013895561,-0.00693296001487553326,-1.85078217586402616,80.3167259259712409,80.3167259244634693,296.968256025411108,1.05544927343726158,37.4292070034515518,-122.360793828377709,14.6966863809289663,0,1,0,-10.3824118415489117,-5.19933800000000002,95
22.5999096,0,0,0,1200,80.3757153871261778,-0.00692944928970007368,-1.85201597780471516,80.3970499229471898,80.3970499159740513,296.966136176509622,1.05546045675873756,37.4292119913640775,-122.360806176024823,14.6163195909361576,0,1,0,-10.3823748432059375,-5.19933800000000002,95
22.6499094,0,0,0,1200,80.4557758718280809,-0.00692594788258560357,-1.85324395243547713,80.477117457428804,80.4771174449844864,296.964017175044262,1.05547161400318146,37.4292169838927293,-122.36081853622737,14.5362093572484525,0,1,0,-10.3823378596535125,-5.19933800000000002,95
22.6999092,0,0,0,1200,80.535580504484173,-0.00692245587542927865,-1.85446611388322324,80.5569290621604921,80.5569290606474624,296.961899022719308,1.05548275634646416,37.4292219810210298,-122.36083090894634,14.4563551314748935,0,1,0,-10.3823008909213819,-5.19933800000000002,95
22.749909,0,0,0,1200,80.6151298826645757,-0.00691897327247303906,-1.85568249276356667,80.6364853680431537,80.6364853610635777,296.959781710473521,1.05549386888742447,37.4292269827325086,-122.360843294142853,14.3767563150569515,0,1,0,-10.3822639368514018,-5.19933800000000002,95
